TIME,WL1,WL2,WL3,W,VARL1,VARL2,VARL3
117.231,440.34,1400.37,252.51,2093.23,-209.54,-458.70,-159.69
117.278,444.11,1376.41,241.28,2061.80,-204.89,-455.34,-157.45
117.309,444.11,1376.41,241.28,2061.80,-204.89,-455.34,-157.45
117.347,414.14,1397.30,253.50,2064.94,-194.96,-456.21,-162.04
117.393,414.14,1397.30,253.50,2064.94,-194.96,-456.21,-162.04
117.431,425.50,1366.87,255.84,2048.22,-201.11,-443.23,-160.69
117.478,425.50,1366.87,255.84,2048.22,-201.11,-443.23,-160.69
117.509,446.96,1387.85,245.25,2080.06,-206.47,-456.76,-158.73
117.562,446.96,1387.85,245.25,2080.06,-206.47,-456.76,-158.73
117.609,443.31,1398.32,259.63,2101.26,-210.77,-464.53,-160.32
117.647,443.31,1398.32,259.63,2101.26,-210.77,-464.53,-160.32
117.678,408.32,1390.99,247.01,2046.32,-186.92,-459.28,-162.61
117.731,408.32,1390.99,247.01,2046.32,-186.92,-459.28,-162.61
117.763,415.31,1392.87,232.68,2040.86,-186.52,-457.28,-161.66
117.810,415.31,1392.87,232.68,2040.86,-186.52,-457.28,-161.66
117.848,435.06,1368.78,259.31,2063.15,-200.72,-448.69,-161.28
117.910,435.06,1368.78,259.31,2063.15,-200.72,-448.69,-161.28
117.947,474.76,1381.03,250.06,2105.86,-231.27,-455.08,-158.29
117.994,474.76,1381.03,250.06,2105.86,-231.27,-455.08,-158.29
118.032,444.03,1380.90,242.28,2067.21,-204.72,-452.31,-158.92
118.079,444.03,1380.90,242.28,2067.21,-204.72,-452.31,-158.92
118.110,422.42,1356.65,256.49,2035.55,-198.07,-442.76,-158.67
118.163,422.42,1356.65,256.49,2035.55,-198.07,-442.76,-158.67
118.194,451.40,1395.16,238.69,2085.25,-209.08,-459.40,-157.71
118.232,451.40,1395.16,238.69,2085.25,-209.08,-459.40,-157.71
118.263,454.31,1368.39,252.73,2075.43,-219.38,-452.62,-157.72
118.310,454.31,1368.39,252.73,2075.43,-219.38,-452.62,-157.72
118.347,451.20,1388.56,250.75,2090.51,-210.55,-460.24,-160.07
118.409,451.20,1388.56,250.75,2090.51,-210.55,-460.24,-160.07
118.447,427.93,1370.58,237.64,2036.15,-199.73,-449.87,-157.88
118.478,427.93,1370.58,237.64,2036.15,-199.73,-449.87,-157.88
118.510,446.34,1383.80,256.51,2086.65,-211.03,-454.39,-159.56
118.563,446.34,1383.80,256.51,2086.65,-211.03,-454.39,-159.56
118.594,432.53,1337.02,248.36,2017.90,-194.33,-432.23,-160.07
118.647,432.53,1337.02,248.36,2017.90,-194.33,-432.23,-160.07
118.679,443.64,1367.74,248.03,2059.42,-214.62,-451.25,-159.69
118.732,443.64,1367.74,248.03,2059.42,-214.62,-451.25,-159.69
118.779,427.87,1347.99,257.18,2033.04,-191.84,-443.71,-160.49
118.832,427.87,1347.99,257.18,2033.04,-191.84,-443.71,-160.49
118.879,440.95,1437.01,228.46,2106.42,-200.74,-474.09,-156.27
118.932,416.20,1400.13,244.61,2060.93,-194.75,-466.47,-157.47
118.978,416.20,1400.13,244.61,2060.93,-194.75,-466.47,-157.47
119.011,456.71,1370.15,246.61,2073.47,-214.69,-451.61,-155.61
119.047,456.71,1370.15,246.61,2073.47,-214.69,-451.61,-155.61
119.094,456.71,1370.15,246.61,2073.47,-214.69,-451.61,-155.61
119.148,444.42,1386.61,233.33,2064.36,-209.43,-454.55,-155.94
119.195,443.21,1366.79,253.70,2063.71,-212.78,-454.28,-156.52
119.233,443.21,1366.79,253.70,2063.71,-212.78,-454.28,-156.52
119.279,448.23,1374.06,236.71,2059.00,-209.15,-440.75,-156.24
119.311,448.23,1374.06,236.71,2059.00,-209.15,-440.75,-156.24
119.349,447.69,1380.79,240.16,2068.63,-209.70,-454.03,-155.86
119.380,447.69,1380.79,240.16,2068.63,-209.70,-454.03,-155.86
119.411,447.69,1380.79,240.16,2068.63,-209.70,-454.03,-155.86
119.480,460.63,1373.18,249.78,2083.58,-215.54,-454.76,-156.69
119.511,448.42,1381.52,232.26,2062.20,-205.93,-459.00,-155.40
119.564,448.42,1381.52,232.26,2062.20,-205.93,-459.00,-155.40
119.595,445.74,1391.93,249.46,2087.13,-206.28,-455.36,-157.20
119.633,445.74,1391.93,249.46,2087.13,-206.28,-455.36,-157.20
119.680,445.30,1354.25,242.77,2042.32,-207.24,-444.81,-155.88
119.733,445.30,1354.25,242.77,2042.32,-207.24,-444.81,-155.88
119.764,431.40,1379.86,236.32,2047.57,-207.09,-453.22,-156.41
119.811,431.40,1379.86,236.32,2047.57,-207.09,-453.22,-156.41
119.848,448.70,1386.84,251.94,2087.48,-206.31,-456.13,-156.95
119.895,448.70,1386.84,251.94,2087.48,-206.31,-456.13,-156.95
119.933,456.12,1382.90,233.15,2072.17,-211.19,-455.06,-154.97
119.980,456.12,1382.90,233.15,2072.17,-211.19,-455.06,-154.97
120.033,454.56,1390.04,246.91,2091.51,-210.00,-461.65,-157.08
120.064,454.56,1390.04,246.91,2091.51,-210.00,-461.65,-157.08
120.095,447.91,1367.98,245.62,2061.50,-207.34,-452.29,-156.56
120.133,447.91,1367.98,245.62,2061.50,-207.34,-452.29,-156.56
120.179,435.06,1383.36,229.00,2047.41,-194.30,-452.03,-156.81
120.211,435.06,1383.36,229.00,2047.41,-194.30,-452.03,-156.81
120.264,415.26,1352.06,250.80,2018.12,-205.51,-439.83,-157.76
120.311,415.26,1352.06,250.80,2018.12,-205.51,-439.83,-157.76
120.348,459.34,1356.77,240.57,2056.67,-218.12,-448.54,-155.20
120.380,459.34,1356.77,240.57,2056.67,-218.12,-448.54,-155.20
120.417,442.16,1365.92,242.21,2050.30,-214.52,-449.17,-154.57
120.450,442.16,1365.92,242.21,2050.30,-214.52,-449.17,-154.57
120.496,442.16,1365.92,242.21,2050.30,-214.52,-449.17,-154.57
120.535,447.87,1382.34,255.88,2086.10,-208.48,-450.36,-155.44
120.582,447.87,1382.34,255.88,2086.10,-208.48,-450.36,-155.44
120.617,417.68,1350.23,234.60,2002.51,-198.03,-438.56,-156.37
120.652,417.68,1350.23,234.60,2002.51,-198.03,-438.56,-156.37
120.683,426.01,1378.27,247.13,2051.42,-192.24,-455.10,-158.32
120.733,426.01,1378.27,247.13,2051.42,-192.24,-455.10,-158.32
120.780,494.92,1384.17,242.08,2121.18,-230.83,-455.89,-153.83
120.813,494.92,1384.17,242.08,2121.18,-230.83,-455.89,-153.83
120.848,494.92,1384.17,242.08,2121.18,-230.83,-455.89,-153.83
120.895,463.60,1370.11,241.66,2075.37,-215.51,-453.97,-154.19
120.933,463.60,1370.11,241.66,2075.37,-215.51,-453.97,-154.19
120.980,433.31,1386.11,252.04,2071.46,-203.72,-450.91,-158.02
121.011,433.31,1386.11,252.04,2071.46,-203.72,-450.91,-158.02
121.064,441.45,1345.78,248.05,2035.28,-200.81,-432.40,-158.36
121.095,441.45,1345.78,248.05,2035.28,-200.81,-432.40,-158.36
121.131,407.83,1389.67,247.66,2045.15,-188.44,-447.31,-159.16
121.162,407.83,1389.67,247.66,2045.15,-188.44,-447.31,-159.16
121.209,406.94,1415.34,253.36,2075.63,-192.03,-463.40,-159.79
121.239,406.94,1415.34,253.36,2075.63,-192.03,-463.40,-159.79
121.298,440.50,1392.11,252.27,2084.89,-217.07,-455.88,-156.07
121.328,440.50,1392.11,252.27,2084.89,-217.07,-455.88,-156.07
121.372,467.37,1398.31,265.83,2131.51,-224.10,-456.70,-156.54
121.410,467.37,1398.31,265.83,2131.51,-224.10,-456.70,-156.54
121.445,473.07,1391.69,261.85,2126.61,-221.04,-454.90,-155.75
